"","SEQN","SDDSRVYR","RIDSTATR","RIDEXMON","RIAGENDR","RIDAGEYR","RIDAGEMN","RIDAGEEX","RIDRETH1","DMQMILIT","DMDBORN2","DMDCITZN","DMDYRSUS","DMDEDUC3","DMDEDUC2","DMDSCHOL","DMDMARTL","DMDHHSIZ","DMDFMSIZ","INDHHIN2","INDFMIN2","INDFMPIR","RIDEXPRG","DMDHRGND","DMDHRAGE","DMDHRBR2","DMDHREDU","DMDHRMAR","DMDHSEDU","SIALANG","SIAPROXY","SIAINTRP","FIALANG","FIAPROXY","FIAINTRP","MIALANG","MIAPROXY","MIAINTRP","AIALANG","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA"
"6153",47627,5,2,1,1,62,749,749,4,2,1,1,NA,NA,3,NA,1,2,2,5,5,1.71,NA,1,62,1,3,1,NA,1,2,2,1,2,2,NA,NA,NA,1,6527.944321,6348.458696,2,68
"6154",47628,5,2,1,1,0,8,10,1,NA,1,1,NA,NA,NA,NA,NA,6,6,2,2,0.18,NA,2,36,2,1,1,NA,2,1,2,2,2,2,NA,NA,NA,NA,5735.580877,5697.080183,1,66
"6155",47629,5,2,2,1,2,26,26,3,NA,1,1,NA,NA,NA,NA,NA,4,4,7,7,1.65,NA,2,23,1,3,1,3,1,1,2,1,2,2,NA,NA,NA,NA,31145.500427,31020.014749,2,60
"6156",47630,5,2,1,1,0,1,2,1,NA,1,1,NA,NA,NA,NA,NA,7,7,12,12,NA,NA,1,42,2,1,1,1,1,1,2,1,2,2,NA,NA,NA,NA,3715.598023,3685.953956,1,65
"6157",47631,5,2,2,1,71,858,859,3,1,1,1,NA,NA,4,NA,1,2,2,5,5,1.75,NA,2,62,1,3,1,4,1,2,2,1,2,2,1,2,2,1,9471.568094,10921.802194,1,60
"6158",47632,5,2,1,2,21,255,257,3,2,1,1,NA,NA,4,NA,5,1,1,6,6,2.94,2,2,21,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,81656.516088,87318.155581,1,73
"6159",47633,5,2,2,2,33,399,401,2,2,1,1,NA,NA,2,NA,6,5,5,6,6,1.21,2,1,35,1,2,6,NA,1,2,2,1,2,2,1,2,2,1,28271.072337,28358.235829,2,61
"6160",47634,5,2,1,2,4,49,49,4,NA,1,1,NA,NA,NA,NA,NA,7,7,8,8,1.56,NA,2,34,1,3,1,2,1,1,2,1,2,2,NA,NA,NA,NA,11988.592292,12216.785233,2,68
"6161",47635,5,2,1,1,66,802,803,1,1,1,1,NA,NA,4,NA,5,1,1,6,6,2.98,NA,1,66,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,7799.133473,8410.121353,2,66
"6162",47636,5,2,2,1,74,890,891,1,2,1,1,NA,NA,1,NA,1,5,5,7,7,1.66,NA,1,74,1,1,1,1,1,2,2,1,2,2,1,2,2,1,7661.379516,7686.461393,1,60
"6163",47637,5,2,1,1,40,486,487,1,2,1,1,NA,NA,4,NA,1,4,4,14,14,4.25,NA,1,40,1,4,1,4,1,2,2,1,2,2,1,2,2,1,23121.226501,23842.426881,2,70
"6164",47638,5,2,2,2,14,168,169,4,NA,1,1,NA,8,NA,2,NA,3,3,77,77,NA,NA,2,44,1,3,4,NA,1,1,2,1,2,2,1,2,2,1,14624.513003,15177.515801,1,74
"6165",47639,5,2,2,2,17,206,207,3,2,1,1,NA,9,NA,1,NA,5,5,6,6,1.24,NA,1,38,1,2,1,3,1,2,2,1,2,2,1,2,2,1,34435.826473,36633.236936,1,61
"6166",47640,5,2,1,2,49,590,591,4,2,1,1,NA,NA,4,NA,4,1,1,2,2,0.93,NA,2,49,1,4,4,NA,1,2,2,1,2,2,1,2,2,1,24764.43774,26846.44911,1,65
"6167",47641,5,2,2,1,15,184,184,3,NA,1,1,NA,10,NA,3,NA,4,4,9,9,2.91,NA,2,66,NA,NA,2,NA,1,1,2,1,2,2,1,2,2,1,34133.17904,34447.646939,1,69
"6168",47642,5,2,2,1,61,738,738,4,1,1,1,NA,NA,4,NA,1,5,5,7,7,1.61,NA,1,61,1,4,1,4,1,2,2,1,2,2,1,2,2,1,6379.22495,6177.592018,2,64
"6169",47643,5,2,2,1,80,NA,NA,3,1,1,1,NA,NA,4,NA,2,1,1,6,6,2.4,NA,1,80,1,4,2,NA,1,2,2,1,2,2,1,2,2,1,24335.117835,24602.779535,2,62
"6170",47644,5,2,2,1,1,16,17,1,NA,1,1,NA,NA,NA,NA,NA,7,7,6,6,0.84,NA,1,36,2,3,1,2,2,1,2,1,2,2,NA,NA,NA,NA,5800.397952,5881.252006,1,62
"6171",47645,5,2,2,1,4,53,54,1,NA,1,1,NA,NA,NA,NA,NA,5,5,7,7,1.66,NA,1,33,2,1,1,1,2,1,2,2,2,2,NA,NA,NA,NA,10003.067218,11035.957671,1,59
"6172",47646,5,1,NA,2,80,NA,NA,3,2,1,1,NA,NA,1,NA,2,1,1,3,3,0.98,NA,2,80,1,1,2,NA,1,2,2,1,2,2,NA,NA,NA,NA,22922.940315,0,1,63
"6173",47647,5,2,2,2,5,68,70,4,NA,1,1,NA,NA,NA,NA,NA,2,2,6,6,2.12,NA,2,38,1,4,5,NA,1,1,2,1,2,2,NA,NA,NA,NA,13252.748009,12726.048447,1,64
"6174",47648,5,2,1,2,72,864,864,4,2,1,1,NA,NA,5,NA,1,2,2,15,15,5,NA,2,72,1,5,1,5,1,2,2,1,2,2,1,2,2,1,9796.403998,12179.328957,2,69
"6175",47649,5,2,2,1,33,404,404,2,2,1,1,NA,NA,3,NA,1,3,3,3,3,0.7,NA,1,33,1,3,1,2,2,2,2,2,2,2,2,2,2,2,36551.605358,38215.650102,1,71
"6176",47650,5,2,1,2,63,758,759,3,2,1,1,NA,NA,5,NA,2,1,1,10,10,5,NA,2,63,1,5,2,NA,1,2,2,1,2,2,1,2,2,1,45821.899457,57971.637921,2,69
"6177",47651,5,1,NA,2,80,NA,NA,3,2,1,1,NA,NA,1,NA,3,2,2,3,3,0.96,NA,2,80,1,1,3,NA,1,2,2,1,2,2,NA,NA,NA,NA,36608.794806,0,1,72
"6178",47652,5,2,2,1,38,462,463,3,2,1,1,NA,NA,2,NA,1,5,5,5,5,0.87,NA,2,29,1,4,1,2,1,2,2,1,2,2,1,2,2,1,23077.546253,23260.828945,1,61
"6179",47653,5,2,1,1,23,281,282,1,2,1,1,NA,NA,3,NA,3,2,1,13,13,NA,NA,1,23,1,3,3,NA,1,2,2,1,2,2,1,2,2,1,27831.674128,30488.397361,2,71
"6180",47654,5,2,2,2,37,445,446,4,2,1,1,NA,NA,3,NA,1,6,6,12,12,NA,2,1,39,1,4,1,3,1,2,2,1,2,2,1,2,2,1,24901.217858,25328.189563,2,64
"6181",47655,5,2,1,2,9,109,110,4,NA,1,1,NA,2,NA,1,NA,5,5,4,4,0.79,NA,2,29,1,3,5,NA,1,1,2,1,2,2,NA,NA,NA,1,4823.496853,5157.425873,1,68
"6182",47656,5,2,2,2,13,163,164,2,NA,4,1,3,8,NA,1,NA,3,3,3,3,0.63,NA,2,40,4,2,3,NA,1,1,2,1,2,2,1,2,2,1,13610.507999,13666.831441,2,61
"6183",47657,5,2,1,2,9,111,111,4,NA,1,1,NA,2,NA,1,NA,4,4,10,10,3.39,NA,1,37,1,5,1,4,1,1,2,1,2,2,1,2,2,1,11125.07979,12491.976929,1,68
"6184",47658,5,2,2,1,7,90,91,4,NA,1,1,NA,1,NA,1,NA,4,4,4,4,0.87,NA,2,28,1,3,5,NA,1,1,2,1,2,2,NA,NA,NA,NA,10114.345008,9808.233872,1,61
"6185",47659,5,2,1,1,43,523,525,3,2,5,1,8,NA,5,NA,1,4,4,15,15,5,NA,1,43,5,5,1,5,1,2,2,1,2,2,NA,NA,NA,1,142249.382287,144772.049526,2,65
"6186",47660,5,2,2,1,22,264,266,3,2,1,1,NA,NA,3,NA,5,2,1,9,7,3.37,NA,1,22,1,3,5,NA,1,2,2,1,2,2,NA,NA,NA,1,80731.926887,80318.837779,2,62
"6187",47661,5,2,2,1,72,871,872,3,2,1,1,NA,NA,3,NA,2,2,2,9,9,4.38,NA,1,72,1,3,2,NA,1,2,2,1,2,2,1,2,2,1,28004.102782,27611.390689,1,63
"6188",47662,5,1,NA,1,33,403,NA,4,2,1,1,NA,NA,5,NA,5,4,1,15,14,5,NA,2,34,NA,NA,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,17678.58409,0,1,62
"6189",47663,5,2,1,2,14,174,176,2,NA,1,1,NA,8,NA,1,NA,4,4,7,7,1.69,NA,1,46,4,3,1,5,2,1,2,2,2,2,1,2,2,1,15514.64327,15988.34406,1,72
"6190",47664,5,2,2,2,0,4,5,3,NA,1,1,NA,NA,NA,NA,NA,4,4,6,6,1.21,NA,2,38,1,4,1,5,1,1,2,1,2,2,NA,NA,NA,NA,6599.995163,6745.681924,1,60
"6191",47665,5,2,2,2,1,12,13,4,NA,1,1,NA,NA,NA,NA,NA,4,4,3,3,0.48,NA,2,24,1,2,5,NA,1,1,2,1,2,2,NA,NA,NA,NA,11593.552192,12518.024001,1,61
"6192",47666,5,2,1,1,24,290,290,4,2,1,1,NA,NA,5,NA,1,2,2,1,1,0,NA,1,24,1,5,1,5,1,2,2,1,2,2,1,2,2,1,24328.219454,26784.8367,1,73
"6193",47667,5,2,1,2,4,48,48,4,NA,1,1,NA,NA,NA,NA,NA,5,5,14,14,3.79,NA,2,50,1,5,3,NA,1,1,2,1,2,2,NA,NA,NA,NA,13476.288621,13496.599786,2,71
"6194",47668,5,2,1,2,68,826,827,4,2,1,1,NA,NA,2,NA,3,1,1,3,3,1.15,NA,2,68,1,2,3,NA,1,2,2,1,2,2,1,2,2,1,16672.194178,17984.419559,2,65
"6195",47669,5,2,1,1,4,53,56,4,NA,1,1,NA,NA,NA,NA,NA,3,3,15,15,5,NA,1,33,1,4,1,5,1,1,2,1,2,2,NA,NA,NA,NA,7091.405274,7747.710654,2,66
"6196",47670,5,2,1,2,1,13,14,1,NA,1,1,NA,NA,NA,NA,NA,5,5,3,3,0.4,NA,2,26,2,3,1,1,2,1,2,2,2,2,NA,NA,NA,NA,7738.566493,8185.329486,2,71
"6197",47671,5,2,1,2,59,719,719,3,2,1,1,NA,NA,3,NA,1,3,3,9,9,3.41,NA,1,71,1,1,1,3,1,2,2,1,2,2,1,2,2,1,107144.115936,110639.128865,2,67
"6198",47672,5,2,2,2,11,134,135,4,NA,1,1,NA,5,NA,1,NA,3,3,14,14,5,NA,2,38,1,5,6,NA,1,1,2,1,2,2,1,2,2,1,9346.11209,10468.815041,1,74
"6199",47673,5,2,1,1,80,NA,NA,3,1,1,1,NA,NA,4,NA,2,1,1,13,13,NA,NA,1,80,1,4,2,NA,1,2,2,1,2,2,1,2,2,1,27847.182802,29449.669669,1,71
"6200",47674,5,2,1,1,19,229,230,4,2,1,1,NA,15,NA,1,NA,7,7,6,6,0.68,NA,2,48,1,3,1,4,1,2,2,1,2,2,1,2,2,1,16249.733881,16137.541763,2,67
"6201",47675,5,2,1,2,24,297,297,1,2,2,2,3,NA,3,NA,6,5,5,6,6,1.13,2,1,28,2,1,6,NA,2,2,2,2,2,2,2,2,2,2,17782.20875,17959.179799,2,67
"6202",47676,5,2,1,1,1,20,20,1,NA,1,1,NA,NA,NA,NA,NA,5,5,4,4,0.62,NA,1,36,2,2,1,1,2,1,2,1,2,2,NA,NA,NA,NA,8196.575401,8993.121921,1,71
"6203",47677,5,2,2,2,57,687,688,4,2,1,1,NA,NA,2,NA,4,2,2,2,2,0.57,NA,2,57,1,2,4,NA,1,2,2,1,2,2,1,2,2,1,21711.859865,23112.68042,2,64
"6204",47678,5,2,1,1,62,747,748,1,1,1,1,NA,NA,3,NA,1,3,3,7,7,2.15,NA,1,72,2,3,4,NA,1,2,2,1,2,2,1,2,2,1,8372.136628,8668.614011,1,66
"6205",47679,5,2,1,1,19,238,238,3,2,1,1,NA,15,NA,1,NA,3,1,2,1,0.24,NA,1,19,1,4,NA,NA,1,2,2,1,2,2,1,2,2,1,26953.687289,26888.377769,1,73
"6206",47680,5,2,1,1,0,9,9,1,NA,1,1,NA,NA,NA,NA,NA,7,3,8,3,0.7,NA,1,30,2,1,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,3166.187819,3186.200006,1,70
"6207",47681,5,2,2,2,15,185,185,2,NA,4,1,3,8,NA,1,NA,3,3,3,3,0.63,NA,2,40,4,2,3,NA,1,1,2,1,2,2,1,2,2,1,13610.507999,13666.831441,2,61
"6208",47682,5,2,1,1,5,62,64,1,NA,1,1,NA,NA,NA,NA,NA,5,5,10,10,2.82,NA,2,29,1,3,1,5,1,1,2,1,2,2,NA,NA,NA,NA,8064.90199,8848.652434,2,70
"6209",47683,5,1,NA,1,80,NA,NA,2,1,4,1,9,NA,1,NA,1,2,2,3,3,0.77,NA,1,80,4,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,11715.388567,0,1,72
"6210",47684,5,2,2,1,3,40,42,3,NA,1,1,NA,NA,NA,NA,NA,7,7,4,4,0.57,NA,2,35,4,1,4,NA,1,1,2,1,2,2,NA,NA,NA,NA,9856.310984,9980.852029,1,64
"6211",47685,5,2,1,1,53,646,646,1,2,2,2,7,NA,1,NA,1,7,7,7,7,1.24,NA,1,53,2,1,1,4,2,2,2,1,2,2,2,2,2,2,14581.430922,15278.074597,1,66
"6212",47686,5,2,1,1,4,55,55,1,NA,1,1,NA,NA,NA,NA,NA,7,7,4,4,0.56,NA,1,31,2,1,1,NA,2,1,2,2,2,2,NA,NA,NA,NA,11460.794236,11813.046808,1,73
"6213",47687,5,2,1,1,1,23,24,4,NA,1,1,NA,NA,NA,NA,NA,3,3,1,1,0.17,NA,2,25,1,2,5,NA,1,1,2,1,2,2,NA,NA,NA,NA,9037.968653,9933.799212,2,67
"6214",47688,5,2,2,2,4,51,52,2,NA,1,1,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA,2,48,4,2,1,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,9825.636776,9964.83056,2,62
"6215",47689,5,2,2,2,79,954,954,3,2,1,1,NA,NA,4,NA,1,2,2,4,4,1.17,NA,1,80,1,5,1,4,1,2,2,1,2,2,1,2,2,1,22147.571278,21729.857638,1,60
"6216",47690,5,2,2,1,11,141,141,3,NA,1,1,NA,5,NA,1,NA,6,6,14,14,2.73,NA,2,34,1,3,1,5,1,1,2,1,2,2,1,2,2,1,30228.197043,30641.866632,2,62
"6217",47691,5,2,2,1,19,232,233,4,2,1,1,NA,12,NA,3,NA,3,3,5,5,1.28,NA,2,36,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,15148.103155,15043.516964,1,63
"6218",47692,5,2,1,1,9,114,114,1,NA,1,1,NA,3,NA,1,NA,4,4,3,3,0.64,NA,2,27,1,2,1,3,1,1,2,1,2,2,1,2,2,1,10091.052147,10520.531841,2,71
"6219",47693,5,2,2,1,8,102,104,4,NA,1,1,NA,2,NA,1,NA,6,6,5,5,0.85,NA,1,28,NA,NA,1,3,1,1,2,1,2,2,NA,NA,NA,1,11672.292203,11496.578479,2,67
"6220",47694,5,2,1,1,49,591,591,4,2,1,1,NA,NA,2,NA,4,5,5,7,7,1.69,NA,2,45,1,4,4,NA,1,2,2,1,2,2,1,2,2,1,22803.829387,22460.595503,1,68
"6221",47695,5,2,2,2,0,3,3,3,NA,1,1,NA,NA,NA,NA,NA,5,5,5,5,0.99,NA,2,24,1,4,1,4,1,1,2,1,2,2,NA,NA,NA,NA,6862.41079,6854.861166,1,61
"6222",47696,5,2,1,1,62,750,751,4,2,1,1,NA,NA,5,NA,1,3,3,7,7,2.18,NA,1,62,1,5,1,5,1,2,2,1,2,2,1,2,2,1,6933.4363,7106.177171,1,68
"6223",47697,5,1,NA,2,50,602,NA,3,2,5,1,6,NA,1,NA,1,3,3,4,4,1.11,NA,2,50,5,1,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,24044.495456,0,1,62
"6224",47698,5,2,1,1,55,660,661,2,2,1,1,NA,NA,5,NA,5,2,1,12,12,NA,NA,1,67,1,5,NA,NA,1,2,2,1,2,2,1,2,2,1,9419.043905,10362.969733,2,69
"6225",47699,5,2,2,2,71,863,863,4,2,1,1,NA,NA,2,NA,2,1,1,6,6,2.6,NA,2,71,1,2,2,NA,1,2,2,1,2,2,1,2,2,1,11413.457063,11861.545324,1,64
"6226",47700,5,2,2,1,14,168,168,3,NA,1,1,NA,7,NA,1,NA,5,5,14,14,3.32,NA,1,45,1,5,1,5,1,1,2,1,2,2,1,2,2,1,53599.353098,53469.480403,1,60
"6227",47701,5,2,1,1,60,726,726,5,2,5,1,7,NA,5,NA,1,2,2,15,15,5,NA,1,60,5,5,1,1,1,2,2,1,2,2,1,2,2,1,64298.044476,65803.472236,2,66
"6228",47702,5,2,1,2,29,351,351,3,2,1,1,NA,NA,4,NA,1,3,3,3,3,0.74,2,2,76,1,1,2,NA,1,2,2,1,2,2,1,2,2,1,59673.885393,60703.314387,2,59
"6229",47703,5,2,2,1,0,8,8,4,NA,1,1,NA,NA,NA,NA,NA,7,7,10,10,2.19,NA,2,32,1,2,1,2,1,1,2,1,2,2,NA,NA,NA,NA,11848.274322,12525.690833,2,61
"6230",47704,5,2,1,2,36,432,433,3,2,1,1,NA,NA,3,NA,1,3,3,15,15,5,1,1,32,1,4,1,3,1,2,2,1,2,2,1,2,2,1,78221.200331,78252.726166,1,63
"6231",47705,5,2,1,1,74,892,893,3,2,5,2,8,NA,4,NA,1,2,2,7,7,2.5,NA,1,74,5,4,1,3,1,2,2,1,2,2,1,2,2,1,27994.461581,28750.581114,2,68
"6232",47706,5,2,2,2,44,533,533,3,2,1,1,NA,NA,5,NA,1,5,5,14,14,3.32,2,1,45,1,5,1,5,1,2,2,1,2,2,1,2,2,1,61948.879081,61505.85354,1,60
"6233",47707,5,2,2,2,1,22,22,3,NA,1,1,NA,NA,NA,NA,NA,3,3,14,14,5,NA,1,40,1,3,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,38142.358992,43230.577015,1,61
"6234",47708,5,2,1,2,35,425,426,1,2,2,2,3,NA,1,NA,1,6,6,7,7,1.3,2,1,40,2,3,1,1,2,2,2,2,2,2,2,2,2,2,14632.455792,14474.177145,1,65
"6235",47709,5,2,1,2,59,719,720,5,2,5,2,4,NA,1,NA,1,3,3,7,7,2.05,NA,1,62,5,3,1,1,1,2,1,1,2,2,1,1,1,1,76980.586351,77274.312935,2,69
"6236",47710,5,2,1,2,2,26,27,1,NA,1,1,NA,NA,NA,NA,NA,5,5,15,15,5,NA,2,32,2,3,1,4,2,1,2,1,2,2,NA,NA,NA,NA,6696.661709,6942.351699,1,65
"6237",47711,5,2,1,2,29,358,359,3,2,1,1,NA,NA,5,NA,3,1,1,8,8,5,2,2,29,1,5,3,NA,1,2,2,1,2,2,1,2,2,1,107289.524345,114728.423742,1,69
"6238",47712,5,2,1,1,43,524,525,1,2,2,2,6,NA,1,NA,1,6,6,4,4,0.67,NA,1,43,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,1,19683.938361,20039.732294,2,66
"6239",47713,5,2,1,1,0,1,2,3,NA,1,1,NA,NA,NA,NA,NA,5,4,9,9,2.92,NA,1,43,1,4,1,3,1,1,2,1,2,2,NA,NA,NA,NA,20026.68367,22812.741098,2,71
"6240",47714,5,2,1,1,6,77,78,1,NA,1,1,NA,0,NA,NA,NA,4,4,4,4,0.75,NA,2,30,1,2,4,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,10091.052147,10520.531841,2,71
"6241",47715,5,2,2,2,80,NA,NA,3,2,1,1,NA,NA,3,NA,1,3,3,15,15,5,NA,2,80,1,3,1,3,1,2,2,1,2,2,1,2,2,1,40608.721079,45701.675275,2,59
"6242",47716,5,2,2,1,48,577,578,3,2,5,1,5,NA,5,NA,1,3,3,15,15,5,NA,1,48,5,5,1,5,1,2,2,1,2,2,1,2,2,1,90414.494842,98779.211784,1,63
"6243",47717,5,2,1,2,21,256,257,1,2,1,1,NA,NA,4,NA,6,2,1,1,1,0,2,2,21,1,4,6,NA,1,2,2,1,2,2,1,2,2,1,25876.282389,26133.806801,1,66
"6244",47718,5,2,1,2,14,175,176,3,NA,1,1,NA,8,NA,1,NA,7,7,7,7,1.01,NA,1,43,5,3,1,3,1,1,2,1,2,2,1,2,2,1,25051.438252,25186.133782,1,59
"6245",47719,5,2,2,2,6,82,83,1,NA,1,1,NA,0,NA,NA,NA,5,5,7,7,1.53,NA,2,24,1,4,1,2,1,1,2,1,2,2,NA,NA,NA,NA,8848.434973,8670.791653,1,60
"6246",47720,5,2,1,2,9,114,116,2,NA,4,2,3,3,NA,1,NA,3,3,3,3,0.79,NA,2,43,4,4,4,NA,2,1,2,2,2,2,1,2,2,1,10370.1104,10671.452775,1,72
"6247",47721,5,2,1,1,61,737,738,4,2,1,1,NA,NA,5,NA,3,2,1,7,7,3.46,NA,2,60,1,4,NA,NA,1,2,2,1,2,2,1,2,2,1,7750.960967,7618.352686,2,67
"6248",47722,5,2,1,2,0,4,5,1,NA,1,1,NA,NA,NA,NA,NA,3,3,12,12,NA,NA,2,21,NA,2,1,NA,2,1,2,2,2,2,NA,NA,NA,NA,5573.504314,6292.152676,1,66
"6249",47723,5,2,1,1,19,230,231,1,2,1,1,NA,11,NA,1,NA,4,4,3,3,0.61,NA,1,28,1,2,1,2,1,2,2,1,2,2,1,2,2,1,14193.711634,14626.415752,2,72
"6250",47724,5,2,2,2,42,507,507,1,2,2,2,5,NA,1,NA,5,7,7,7,7,0.92,2,2,40,2,1,6,NA,2,2,2,1,2,2,2,2,2,2,18215.609914,21518.63266,1,69
"6251",47725,5,2,1,1,70,849,849,4,2,1,1,NA,NA,1,NA,5,2,2,5,5,1.46,NA,1,70,1,1,5,NA,1,2,2,1,2,2,1,2,2,1,11283.632501,11358.326736,1,59
"6252",47726,5,2,2,1,0,0,0,1,NA,1,1,NA,NA,NA,NA,NA,5,5,6,6,1.17,NA,1,36,2,1,1,1,2,1,2,2,2,2,NA,NA,NA,NA,3931.141568,3827.483268,2,64
"6253",47727,5,2,1,2,42,507,507,3,2,1,1,NA,NA,5,NA,1,4,4,15,15,5,2,1,41,1,5,1,5,1,2,2,1,2,2,1,2,2,1,88636.926255,88003.04195,2,67
"6254",47728,5,2,1,2,73,880,881,4,2,1,1,NA,NA,1,NA,1,1,1,3,3,0.98,NA,2,73,1,1,1,NA,1,2,2,1,2,2,1,2,2,1,13104.926116,13027.586637,1,59
"6255",47729,5,2,1,1,10,128,129,4,NA,1,1,NA,4,NA,1,NA,4,4,8,8,2.15,NA,2,39,1,3,1,4,1,1,2,1,2,2,1,2,2,1,11583.163722,12644.161069,2,67
"6256",47730,5,2,2,2,67,815,815,3,2,1,1,NA,NA,1,NA,3,1,1,3,3,1.34,NA,2,67,1,1,3,NA,1,2,2,1,2,2,1,2,2,1,22354.436622,23641.422353,1,63
"6257",47731,5,2,2,1,14,179,180,3,NA,1,1,NA,9,NA,2,NA,4,4,12,12,NA,NA,1,49,1,3,1,5,1,1,2,1,2,2,1,2,2,1,77031.082227,77336.505087,2,61
"6258",47732,5,2,2,1,37,455,455,3,2,5,1,7,NA,3,NA,6,2,1,4,4,1.44,NA,1,37,5,3,6,NA,1,2,2,1,2,2,1,2,2,1,23773.520941,25020.679519,1,59
"6259",47733,5,2,1,2,10,130,131,1,NA,1,1,NA,4,NA,1,NA,4,4,12,12,NA,NA,1,34,1,5,1,5,1,1,2,1,2,2,1,2,2,1,13985.028457,15426.42944,2,65
"6260",47734,5,2,1,2,14,177,179,2,NA,1,1,NA,8,NA,1,NA,5,5,15,15,4.97,NA,1,46,4,4,1,4,2,1,2,1,2,2,1,2,2,1,12405.392862,12638.788087,2,73
"6261",47735,5,2,2,2,37,446,447,3,2,1,1,NA,NA,5,NA,1,3,3,15,15,5,2,1,39,1,5,1,5,1,2,2,1,2,2,NA,NA,NA,1,84088.367666,87143.08316,2,67
"6262",47736,5,2,1,2,36,440,442,4,2,1,1,NA,NA,3,NA,1,6,6,6,6,0.97,2,2,36,1,3,1,4,1,2,2,1,2,2,1,2,2,1,18941.470404,18852.066933,2,70
"6263",47737,5,2,1,1,15,183,184,3,NA,1,1,NA,8,NA,1,NA,5,5,15,15,5,NA,1,41,1,3,1,4,1,1,2,1,2,2,1,2,2,1,70548.873049,71806.563029,2,72
"6264",47738,5,2,2,2,36,435,436,3,2,1,1,NA,NA,4,NA,3,6,4,3,3,0.63,2,2,67,NA,NA,2,NA,1,2,2,1,2,2,1,2,2,1,69217.910077,69245.807276,1,59
"6265",47739,5,2,1,2,16,201,202,4,NA,1,1,NA,10,NA,1,NA,4,4,2,2,0.34,NA,2,49,1,1,2,NA,1,2,2,1,2,2,1,2,2,1,16812.637379,17190.594943,2,71
"6266",47740,5,2,2,2,67,807,809,3,2,5,2,8,NA,4,NA,3,1,1,7,7,3.92,NA,2,67,5,4,3,NA,1,2,2,1,2,2,1,2,2,1,53385.536376,60518.214908,2,60
"6267",47741,5,2,2,1,51,613,615,3,2,1,1,NA,NA,5,NA,1,5,5,9,9,2.49,NA,1,51,1,5,1,4,1,2,2,1,2,2,1,2,2,1,76861.666062,77918.373013,1,64
"6268",47742,5,2,1,1,10,121,122,4,NA,1,1,NA,3,NA,1,NA,6,6,7,7,1.27,NA,2,38,1,4,5,NA,1,1,2,1,2,2,1,2,2,1,12697.974634,13198.975897,1,72
"6269",47743,5,2,1,2,31,377,378,2,2,1,1,NA,NA,4,NA,1,4,4,6,6,1.36,2,1,37,2,1,1,4,2,2,2,2,2,2,2,2,2,2,24525.233986,24259.945581,1,71
"6270",47744,5,2,1,1,26,318,320,2,2,4,2,6,NA,3,NA,5,5,5,15,15,4.19,NA,2,49,4,4,3,NA,1,2,2,1,2,2,1,2,2,1,40970.670311,41530.852456,1,72
"6271",47745,5,1,NA,2,10,126,NA,1,NA,1,1,NA,4,NA,1,NA,7,7,13,13,NA,NA,2,32,1,2,1,NA,1,1,2,1,2,2,NA,NA,NA,NA,7980.106584,0,2,71
"6272",47746,5,2,2,2,58,705,706,5,2,1,1,NA,NA,5,NA,5,1,1,8,8,4.81,NA,2,58,1,5,5,NA,1,2,2,1,2,2,1,2,2,1,131087.888156,130671.534095,2,60
"6273",47747,5,2,1,1,17,210,212,3,2,1,1,NA,11,NA,1,NA,4,4,15,15,5,NA,1,49,1,5,1,5,1,2,2,1,2,2,1,2,2,1,48849.984899,49300.038265,1,70
"6274",47748,5,2,1,2,1,23,23,1,NA,1,1,NA,NA,NA,NA,NA,7,6,14,10,2.36,NA,1,19,2,2,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,9824.898133,10573.977583,2,72
"6275",47749,5,2,2,2,31,376,377,4,2,1,1,NA,NA,2,NA,6,5,5,2,2,0.36,2,2,31,1,2,6,NA,1,2,2,1,2,2,1,2,2,1,24901.217858,25328.189563,2,64
"6276",47750,5,2,1,1,1,12,12,1,NA,1,1,NA,NA,NA,NA,NA,7,7,6,6,0.9,NA,2,30,2,2,6,NA,2,1,2,2,2,2,NA,NA,NA,NA,9832.257965,9990.455648,1,66
"6277",47751,5,2,1,1,34,408,408,4,1,1,1,NA,NA,4,NA,5,1,1,6,6,2.79,NA,1,34,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,22653.133081,25915.500356,2,71
"6278",47752,5,2,1,2,67,808,810,1,2,2,2,8,NA,2,NA,3,1,1,2,2,0.78,NA,2,67,2,2,3,NA,2,2,2,1,2,2,NA,NA,NA,1,8251.2084,8136.69797,1,66
"6279",47753,5,2,2,1,15,191,192,3,NA,1,1,NA,9,NA,1,NA,4,4,1,1,0.03,NA,2,51,1,2,5,NA,1,1,2,1,2,2,1,2,2,1,19959.162918,20038.299605,1,62
